order_id,product_id,quantity,unit_price,discount_amount
12690,1636,2,590.04,177.01
12691,1,1,562.94,28.15
12691,692,2,3604.48,0
12692,150,1,3233.4,161.67
12693,1714,1,1082.1,54.1
12694,255,1,44166.31,0
12695,33,3,3955.46,593.32
12695,1571,1,1163.54,116.35
12695,2196,3,5715.16,0
12696,1262,1,337.77,0
12697,916,2,29243.59,0
12697,1695,3,3752.13,0
12698,1087,1,4985.67,498.57
12699,604,1,1567.92,0
12699,1203,3,1065.71,0
12699,1439,1,132433.38,6621.67
12700,107,2,1596.54,638.62
12700,534,2,13322.24,2664.45
12701,1408,3,1103.81,0
12702,501,1,479.29,23.96
12702,1721,3,35827.87,5374.18
12703,164,2,38152.92,3815.29
12703,510,2,1430.34,0
12704,1728,2,1502.61,0
12705,1334,3,1790.79,0
12705,2310,3,1234.78,185.22
12706,325,1,7812.66,0
12706,1103,2,5737.93,573.79
12706,1966,3,4508.86,676.33
12707,401,2,3067,306.7
12707,1319,3,1967.85,0
12707,2023,1,30658.87,1532.94
12708,1058,3,7435.7,0
12709,121,2,6220.16,1866.05
12709,1346,1,3632.11,181.61
12710,50,2,4548.6,454.86
12711,1988,1,4575.64,228.78
12712,1369,1,11974.87,0
12712,2400,1,4201.41,210.07
12713,319,1,310.39,31.04
12713,937,3,15964.73,2394.71
12714,1349,1,2895.48,0
12714,1390,1,7631.17,0
12714,1833,1,687.1,34.35
12715,1218,1,5754.33,863.15
12715,1516,1,4547.2,0
12715,2349,1,54724.68,0
12716,1843,1,4242.61,212.13
12717,118,3,43157.34,0
12718,1328,1,10998.84,1099.88
12718,2398,3,5846.78,877.02
12718,2403,2,3353.06,0
12719,1299,1,75508.14,3775.41
12719,2293,3,1609.74,0
12719,2484,1,2083.8,104.19
12720,1746,3,48369.19,0
12720,2373,1,1543.06,308.61
12721,561,3,470.88,0
12721,1959,1,4161.04,832.21
12721,1961,3,4165.04,1249.51
12722,999,1,1673.19,167.32
12722,1375,1,1218.32,243.66
12722,2417,2,1779.73,355.95
12723,2447,3,83578.56,25073.57
12724,898,3,1229.91,184.49
12724,2426,2,2075.79,0
12725,50,2,4548.6,1364.58
12725,1833,2,687.1,0
12726,639,1,5691.56,0
12726,698,2,26263.25,0
12726,2239,1,1045.73,52.29
12727,1314,3,2366.87,0
12727,1988,2,4575.64,457.56
12727,2320,2,517.08,155.12
12728,652,3,18985.51,11391.31
12728,1445,1,101135.77,5056.79
12728,1806,2,18896.45,0
12729,186,1,16732.37,0
12729,281,1,914.43,45.72
12729,1459,3,17021.91,5106.57
12730,833,1,1086.37,0
12730,898,2,1229.91,245.98
12730,2051,3,9369.3,1405.39
12731,1576,1,1260.3,63.02
12732,2151,2,560.21,112.04
12733,1178,1,1984.18,0
12733,2232,2,138922.41,13892.24
12733,2407,3,4641.81,0
12734,916,3,29243.59,0
12734,1881,2,6550.24,1965.07
12734,2178,1,3911.33,195.57
12735,395,2,133301.45,13330.15
12735,1283,1,11578.32,0
12736,2160,3,5177.3,0
12737,77,3,374.64,0
12738,5,1,1580.18,0
12739,548,1,1295.62,64.78
12739,1330,1,385.62,0
12739,1945,1,129.23,6.46
12740,1253,3,416.37,62.46
12740,2017,1,31359.72,3135.97
12740,2256,1,129345.73,0
12741,605,3,327.29,49.09
12742,1470,1,5112.63,0
12742,1512,1,2569.11,256.91
12742,2230,2,48653.74,4865.37
12743,687,1,2210.04,0
12743,1924,3,1385.74,0
12744,513,1,3597.02,0
12744,2027,1,1210.83,60.54
12744,2285,1,3037.57,151.88
12745,1557,3,4368.27,1310.48
12745,2487,2,4798.66,959.73
12746,1030,2,1064.66,106.47
12746,2235,3,16785.98,0
12747,793,1,16347.33,0
12747,810,2,1321.08,396.32
12748,127,2,5748.69,0
12748,2268,2,1792.58,717.03
12749,1489,1,1101.5,55.08
12749,2089,2,395.97,39.6
12750,1007,1,1042.02,208.4
12750,1088,2,3890.14,0
12751,69,2,1234.23,0
12751,668,3,223.92,67.18
12752,169,3,3465.91,0
12752,2291,3,1072.17,0
12753,803,2,20452.08,4090.42
12754,51,1,2355.29,353.29
12754,2491,3,42915.17,0
12755,664,2,29941.13,0
12755,707,2,104.56,0
12755,1405,2,556.76,0
12756,557,2,1889.17,0
12756,729,1,1202.84,0
12756,2078,1,3304.88,0
12757,361,3,24277.05,3641.56
12757,886,1,4677.83,0
12757,2469,1,3561.1,178.06
12758,1148,1,3965.48,0
12758,1187,2,1714.28,171.43
12758,1820,2,2223.25,0
12759,11,2,595.74,0
12759,1847,2,2462.82,738.85
12759,2189,2,21041.78,0
12760,15,1,4976.23,0
12760,521,1,127173.41,6358.67
12760,1860,3,3885.34,0
12761,639,3,5691.56,853.73
12761,962,3,664.42,0
12761,2506,1,2940.68,0
12762,2082,3,2612.07,0
12763,12,1,6367.88,0
12763,1102,3,6811.65,0
12763,1423,1,75163.12,11274.47
12764,1448,2,1980.21,0
12765,1151,2,4173.58,0
12765,1620,2,4598.04,0
12765,2442,2,1014.12,202.82
12766,1284,2,9459.9,0
12766,1849,3,1299.16,0
12767,1378,2,229.43,22.94
12768,37,1,1814.08,0
12768,1307,2,3752.65,750.53
12768,2195,2,7021.49,1404.3
12769,1531,3,3823.82,0
12769,1845,3,2827.93,1272.57
12770,883,1,2250.25,0
12770,1049,3,290.18,0
12771,2053,3,1194.57,0
12772,628,2,3340.08,0
12773,1186,2,3777.49,377.75
12773,1966,1,4508.86,450.89
12773,2298,3,1063.65,319.1
12774,810,3,1321.08,198.16
12774,1842,1,33169.25,0
12774,2272,1,3922.18,392.22
12775,369,3,4818,0
12775,1617,1,2382.2,0
12776,159,2,2638.7,0
12776,821,1,5693.14,569.31
12777,999,1,1673.19,83.66
12777,1409,3,1763.14,264.47
12777,1494,3,24636.08,7390.82
12778,1904,1,6885.5,344.27
12778,2536,1,4320.43,0
12779,1640,1,522.46,26.12
12779,2195,2,7021.49,0
12779,2282,3,2332.86,699.86
12780,120,2,15956.9,0
12780,417,1,17670.05,2650.51
12780,1413,3,128574.61,57858.57
12781,201,3,34967.27,10490.18
12782,1065,3,1070.64,160.6
12783,377,1,22533.28,2253.33
12783,707,3,104.56,0
12783,1985,1,123870.81,0
12784,365,2,1139.4,0
12785,494,1,45656.51,4565.65
12785,965,3,1727.56,518.27
12786,1096,2,1313.37,131.34
12786,1517,1,2470.43,370.56
12786,2231,3,61100.87,9165.13
12787,416,2,6816.58,0
12787,919,1,1735.39,0
12787,2121,1,1875.2,187.52
12788,1132,2,67660.67,6766.07
12788,1632,2,3170.29,0
12788,2246,1,67522.33,0
12789,690,2,3668.91,366.89
12789,2352,1,59408.65,2970.43
12790,33,2,3955.46,0
12791,286,1,11128.45,556.42
12792,30,3,4458.76,0
12792,1328,3,10998.84,0
12793,430,1,95428.46,0
12793,1974,2,17895.97,1789.6
12794,503,2,4441.59,0
12794,2005,1,43085.51,6462.83
12794,2527,2,2658.97,265.9
12795,242,2,31957.33,12782.93
12795,324,2,7902.55,790.25
12796,1047,2,1304.98,0
12797,571,3,810.62,243.19
12797,1938,3,1454.73,218.21
12797,2188,1,29806.18,1490.31
12798,1425,3,127761.08,19164.16
12798,2358,2,4412.28,0
12799,824,1,3702.5,0
12799,1294,3,110546.15,0
12799,2033,3,6892.74,3101.73
12800,2037,1,4428.76,442.88
12801,1627,2,21731.58,4346.32
12802,1631,1,14120.89,0
12802,1951,1,28848.69,2884.87
12803,2043,1,3792.28,0
12804,1272,2,24417.27,2441.73
12804,1413,1,128574.61,19286.19
12805,230,1,6606.03,0
12805,488,3,30592.53,0
12805,1308,2,1155.35,115.53
12806,885,1,1807.25,90.36
12806,1380,3,1610.96,241.64
12806,2544,3,1134.22,510.4
12807,1834,1,1859.73,371.95
12807,2454,3,1342.67,201.4
12808,1323,3,17258.26,0
12808,2340,2,1232.85,0
12809,928,1,198.56,19.86
12810,611,2,1807.29,180.73
12811,462,1,1966.77,295.02
12811,1046,2,5475.03,547.5
12811,2320,1,517.08,25.85
12812,1475,3,3438.84,0
12813,1355,1,1046.68,104.67
12813,2221,1,683.94,34.2
12814,96,2,5496.24,0
12815,821,2,5693.14,0
12815,2404,3,314.14,0
12815,2496,2,3065.25,919.58
12816,2151,1,560.21,0
12816,2405,1,992.89,0
12817,2153,3,5613.34,842
12818,518,1,51185.15,2559.26
12818,1098,1,1942.99,97.15
12819,215,1,2484.82,124.24
12820,1921,1,334.41,0
12821,628,3,3340.08,1002.02
12821,2287,2,2824.73,282.47
12822,1640,3,522.46,78.37
12823,2219,1,1170.85,0
12824,1475,2,3438.84,343.88
12825,504,1,7992.2,799.22
12825,1347,3,3876.7,1163.01
12825,1967,1,16929.23,846.46
12826,176,3,1946.44,875.9
12826,904,1,4443.24,222.16
12826,2436,2,10996.06,0
12827,680,3,1232.67,184.9
12827,2195,1,7021.49,702.15
12828,1687,3,9311.01,0
12829,443,1,126844.85,0
12829,1808,2,4688.84,468.88
12830,116,1,26583.24,0
12830,796,2,979.34,0
12830,1508,3,13307.29,0
12831,1255,3,530.94,79.64
12831,1988,1,4575.64,228.78
12831,2135,3,17766.44,2664.97
12832,787,1,4310.72,862.14
12833,75,2,312.91,0
12833,1000,3,1754.25,526.27
12833,2534,1,32693.98,0
12834,27,1,15486.11,2322.92
12834,633,1,882.86,88.29
12834,2189,2,21041.78,4208.36
12835,2062,2,719.92,71.99
12836,357,3,5794.59,869.19
12836,955,1,1392.68,208.9
12837,241,2,12309.35,1230.93
12838,1665,1,3489.16,0
12839,1758,1,1762.32,88.12
12840,255,2,44166.31,4416.63
12840,1513,1,3276.6,0
12840,1960,3,4257.65,1915.94
12841,654,1,107607.43,0
12841,1427,1,133484.44,20022.67
12841,1703,3,16315.62,0
12842,1724,3,35346.9,0
12842,2517,1,4607.66,0
12843,857,3,3188.45,956.53
12843,1816,3,3893.22,1167.97
12843,2306,2,42492.01,0
12844,85,1,43682.96,2184.15
12844,280,1,662.44,33.12
12844,2365,2,34817.33,0
12845,2403,3,3353.06,0
12846,1413,2,128574.61,0
12846,1549,2,5456.28,0
12847,41,1,5373.15,0
12847,534,3,13322.24,1998.34
12847,717,3,15042.89,0
12848,535,3,1792.97,0
12848,1079,2,4223.4,0
12848,2359,3,1819.43,1091.66
12849,1140,1,25602.11,3840.32
12850,887,2,2344.14,0
12851,128,2,703.21,70.32
12852,76,2,497.03,99.41
12852,259,1,908.19,0
12852,2410,2,658.33,0
12853,1916,1,4626.77,694.02
12854,204,3,1202.53,180.38
12855,43,1,4106.7,0
12855,2203,3,3940.81,0
12856,1900,2,2826.54,282.65
12857,543,2,32052.5,3205.25
12857,1679,2,39310.89,3931.09
12857,2067,1,9488.06,0
12858,978,2,1618.54,0
12858,1126,3,7332.55,1099.88
12859,669,2,1812.28,181.23
12859,1020,1,3085.05,617.01
12860,554,3,114547.06,17182.06
12861,1615,3,959.69,287.91
12862,433,1,714.46,35.72
12862,1487,2,2331.93,0
12863,995,3,7402.29,0
12864,1610,3,1666.66,250
12864,1715,3,534.77,0
12864,1764,2,939.62,0
12865,32,1,4443.85,0
12865,1375,1,1218.32,0
12866,193,3,1609.6,0
12866,419,2,574.03,0
12866,1314,3,2366.87,710.06
12867,1010,1,735.61,36.78
12868,1406,1,2176.67,217.67
12868,2053,2,1194.57,119.46
12869,955,1,1392.68,69.63
12869,1698,1,4808.51,240.43
12869,2549,1,1677.69,167.77
12870,1378,1,229.43,11.47
12870,1543,1,34381.23,1719.06
12870,1987,2,5490.59,0
12871,285,1,47142.89,0
12871,713,1,528.31,0
12872,916,3,29243.59,17546.15
12872,1823,2,4766.85,0
12872,1913,3,446.04,133.81
12873,195,2,7083,1416.6
12873,330,1,1984.08,0
12873,2249,2,2901.06,290.11
12874,360,3,16609.28,0
12874,822,1,7931.19,0
12874,1094,2,1402.34,0
12875,1846,2,888.92,0
12876,1211,3,1817.61,0
12876,1814,1,3985.37,199.27
12876,2100,1,1462.53,146.25
12877,1405,2,556.76,55.68
12877,1638,2,3621.32,724.26
12878,461,2,1148.13,0
12878,908,1,552.99,55.3
12878,1080,3,4298.56,644.78
12879,1889,2,3369.6,1010.88
12880,46,3,2255.38,1353.23
12880,2051,3,9369.3,5621.58
12880,2102,1,114.69,0
12881,1511,1,2444.24,366.64
12882,455,1,6152.69,0
12882,701,2,42302.54,0
12882,2286,2,1041.65,312.5
12883,469,1,215.9,0
12884,302,1,15053.75,752.69
12885,1685,1,8465.43,423.27
12886,572,3,3097.45,1393.85
12886,610,2,1206.69,0
12886,2161,3,14555.08,4366.52
12887,714,1,712.92,0
12887,1715,3,534.77,0
12888,214,1,1367.4,0
12889,698,3,26263.25,3939.49
12890,492,1,22957.2,0
12891,1595,1,32668.48,0
12892,1980,2,14812.36,2962.47
12893,89,3,5615.41,842.31
12893,180,2,3136.03,0
12894,646,3,636.73,0
12894,1027,1,1262.74,63.14
12894,1857,1,4986.62,249.33
12895,717,3,15042.89,4512.87
12895,1643,2,2691.75,807.52
12895,1899,3,6594.23,0
12896,2286,1,1041.65,0
12897,696,1,891.16,44.56
12897,1773,1,1992.09,199.21
12897,2546,3,1142.23,171.33
12898,876,2,947.08,0
12898,1358,3,15289.7,0
12898,2363,1,1249.24,0
12899,308,3,1129.52,0
12900,148,3,1406.93,0
12900,1093,3,3283.14,0
12900,2512,2,14862.39,0
12901,929,2,1178.12,117.81
12901,2551,1,718.55,0
12902,725,1,1178.21,0
12902,1841,2,13872.56,5549.02
12902,2494,2,3838.87,0
12903,1080,3,4298.56,644.78
12904,484,1,886.99,0
12904,1117,1,78077.86,7807.79
12905,295,1,706.29,70.63
12905,1708,1,18992.4,0
12906,277,3,601.18,180.35
12906,2262,3,403.97,60.6
12906,2447,3,83578.56,12536.78
12907,594,3,210.49,126.29
12907,1226,1,2305.89,0
12907,1365,1,986.65,0
12908,682,3,2735.88,410.38
12908,1694,3,2667.69,400.15
12909,51,1,2355.29,0
12909,1850,3,1728.47,259.27
12909,2504,2,2481.54,496.31
12910,936,3,17339.74,0
12910,1572,3,2306.22,691.87
12911,100,1,660.38,99.06
12911,172,1,1568.97,0
12911,702,2,2630.61,526.12
12912,1715,2,534.77,106.95
12912,2282,2,2332.86,0
12912,2397,1,6512.05,651.21
12913,118,2,43157.34,0
12913,655,1,109552.79,10955.28
12914,2128,1,1771.34,354.27
12915,223,1,231.48,11.57
12916,2407,1,4641.81,464.18
12917,251,3,13833.76,0
12918,690,3,3668.91,1100.67
12918,711,1,1165.39,116.54
12918,2291,1,1072.17,0
12919,431,3,97407.36,14611.1
12919,1971,2,2003.25,0
12919,2096,2,1592.69,0
12920,1743,2,4467.02,0
12921,322,2,13075.39,0
12922,572,2,3097.45,929.24
12922,2436,2,10996.06,0
12923,2090,2,1611.08,0
12924,366,1,2627.97,525.59
12924,2381,2,15314.18,1531.42
12925,211,2,194.34,19.43
12926,567,3,8909.4,1336.41
12927,257,3,11696.45,5263.4
12927,1536,2,28050.18,0
12928,744,2,8551.17,0
12928,879,2,2013.8,604.14
12928,1660,2,19522.07,3904.41
12929,743,2,5139.21,0
12929,1988,3,4575.64,0
12930,2519,1,10633.69,0
12931,402,3,4519.73,0
12931,917,2,81254.93,8125.49
12931,1196,1,73177.95,14635.59
12932,1765,2,869.82,86.98
12933,46,3,2255.38,0
12933,1001,1,486.84,0
12934,129,3,2866.89,860.07
12934,2063,2,211.54,0
12935,840,1,1955.3,195.53
12936,307,3,1682.3,504.69
12936,1162,2,38257.96,0
12937,962,2,664.42,265.77
12938,461,1,1148.13,57.41
12938,2106,2,905.71,0
12938,2221,2,683.94,0
12939,39,2,4568.98,456.9
12939,916,3,29243.59,4386.54
12939,1335,3,1574.93,472.48
12940,1372,2,25295.2,0
12940,1416,1,178.67,8.93
12940,2026,2,1935.61,193.56
12941,2138,1,23928.96,0
12942,767,1,14608.41,2191.26
12942,1589,1,197.44,0
12942,2275,1,9189.64,918.96
12943,486,3,2533.51,380.03
12943,1196,1,73177.95,3658.9
12943,2357,3,3862.8,1158.84
12944,939,2,5884.15,0
12944,2314,1,511.53,25.58
12945,116,2,26583.24,5316.65
12945,1311,1,1924.36,0
12945,1373,2,23389.06,0
12946,1817,1,7865.41,0
12947,570,3,26769.42,8030.83
12947,1759,1,3363.46,336.35
12948,1218,3,5754.33,863.15
12948,1226,2,2305.89,922.36
12948,1934,2,24168.85,2416.89
12949,1579,2,1074.31,0
12949,2159,3,6317.56,2842.9
12949,2306,3,42492.01,0
12950,2535,3,40081.73,18036.78
12951,1405,2,556.76,55.68
12951,2133,3,7195.15,1079.27
12951,2478,1,3102.82,0
12952,663,1,10813.33,0
12952,1459,3,17021.91,0
12953,121,2,6220.16,0
12953,464,1,549.68,0
12953,1014,3,4206.18,0
12954,303,1,8611.82,0
12954,797,2,4647.29,929.46
12954,869,3,1918.24,0
12955,312,1,4301.6,215.08
12955,1388,2,4519.03,0
12956,1682,1,42323.63,0
12957,429,2,101632.54,0
12957,1009,1,1983.24,0
12957,1834,2,1859.73,0
12958,1738,1,2613.87,130.69
12958,2107,3,608.63,0
12959,422,1,3820.41,191.02
12959,1080,1,4298.56,0
12959,1643,3,2691.75,0
12960,654,3,107607.43,48423.34
12960,1380,2,1610.96,161.1
12960,1453,2,1148.69,0
12961,171,1,1774.24,0
12961,1352,2,1128.16,0
12961,2173,3,58860.28,17658.08
12962,62,1,42095.63,0
12962,73,2,345.12,34.51
12962,798,2,1383.3,0
12963,1897,2,29550.39,11820.16
12963,2201,1,678.89,0
12964,429,1,101632.54,0
12964,843,3,153.09,0
12965,1868,1,3979.51,0
12966,1716,2,4584.92,1833.97
12967,1779,1,10446.59,0
12968,1935,3,27281.71,0
12968,2146,3,2825.31,1271.39
12968,2538,2,10372.97,1037.3
12969,252,2,10155.03,4062.01
12969,1756,2,4543.7,454.37
12970,441,3,74815.41,0
12970,2328,2,7826.19,0
12970,2425,2,835.08,0
12971,2490,1,7134.46,0
12972,427,3,122445.07,18366.76
12972,808,1,3681.06,368.11
12972,1380,2,1610.96,0
12973,673,1,15564.22,3112.84
12973,906,1,1994.17,0
12974,699,1,12446.32,0
12974,1438,1,142473.17,7123.66
12975,2535,2,40081.73,4008.17
12976,944,3,1885.06,282.76
12976,2099,1,834.78,0
12976,2245,3,39616.12,0
12977,1671,2,1432.47,429.74
12977,2220,2,622.02,0
12978,461,1,1148.13,0
12978,616,1,1421.04,71.05
12978,2439,1,6858.77,342.94
12979,2223,2,7922.6,0
12979,2393,2,8827.44,1765.49
12980,619,1,1564.91,0
12981,89,1,5615.41,0
12981,868,1,275.26,13.76
12981,2338,1,24604.65,0
12982,625,1,2887.39,288.74
12982,2077,3,4776.16,716.42
12983,584,1,10071.72,0
12984,55,3,518.58,0
12984,352,1,4855.2,485.52
12984,2019,1,29953.58,1497.68
12985,1625,1,28999.64,1449.98
12986,1701,1,20603.08,4120.62
12986,2007,1,18695.25,934.76
12987,424,3,3527.02,2116.21
12987,504,1,7992.2,0
12987,1850,1,1728.47,0
12988,1255,2,530.94,0
12988,1354,1,1934.7,96.73
12989,2092,2,1998.27,199.83
12989,2213,2,33264.31,3326.43
12990,114,2,56767.86,11353.57
12991,1625,1,28999.64,0
12991,2368,1,16272.9,1627.29
12992,159,3,2638.7,395.81
12992,1015,3,4334.45,0
12992,2082,2,2612.07,0
12993,960,2,1217.92,0
12994,947,1,4053.08,810.62
12995,86,1,8735.06,0
12995,964,3,561.79,0
12996,47,1,414.72,20.74
12996,546,2,2185.07,0
12997,401,1,3067,306.7
12997,1168,2,2685.8,268.58
12998,365,1,1139.4,0
12999,603,2,452.12,45.21
12999,1305,3,1514.87,0
13000,989,1,1560.43,78.02
13001,584,1,10071.72,503.59
13001,1714,1,1082.1,54.1
13001,2183,2,22728.57,0
13002,18,1,1836.06,275.41
13002,1456,2,28524.02,2852.4
13002,2463,2,4500.35,0
13003,441,1,74815.41,0
13004,1269,3,83588.57,0
13004,1679,1,39310.89,5896.63
13005,2057,1,2512.2,125.61
13005,2437,3,3296.43,494.46
13006,1662,1,17906.58,3581.32
13006,2058,2,4343.8,434.38
13007,2,2,1263.73,379.12
13007,278,3,2601.32,0
13007,2533,3,20522.64,0
13008,209,3,2385.02,715.51
13008,696,2,891.16,0
13008,1720,2,23366.22,0
13009,824,1,3702.5,0
13010,419,2,574.03,114.81
13010,1993,1,1548.62,77.43
13011,1183,3,3408.47,0
13012,79,2,1169.84,233.97
13012,304,2,1716.07,343.21
13012,805,2,16983.71,1698.37
13013,492,3,22957.2,3443.58
13013,531,1,4665.49,0
13013,1133,3,233.04,34.96
13014,407,3,544.87,81.73
13014,2293,2,1609.74,0
13015,734,1,1691.87,0
13015,2391,1,19459.76,972.99
13016,77,2,374.64,74.93
13016,1217,2,4460.84,446.08
13016,1947,1,879.3,43.97
13017,1490,2,1639.15,327.83
13017,2408,3,311.17,0
13017,2426,1,2075.79,0
13018,2500,2,4223.35,0
13019,1611,1,1721.8,258.27
13020,1477,1,6970.31,1045.55
13020,2539,1,24277.4,1213.87
13020,2544,3,1134.22,0
13021,253,1,41329.96,0
13021,1915,2,1045.71,0
13022,101,3,600.6,0
13023,367,3,410.94,61.64
13023,820,3,3982.78,0
13023,862,3,263.5,79.05
13024,270,2,1933.29,0
13024,1323,2,17258.26,1725.83
13024,2357,3,3862.8,0
13025,948,3,302.09,0
13025,1594,1,2234.87,111.74
13025,2390,3,21751.36,0
13026,3,3,779.46,0
13026,960,3,1217.92,0
13026,1954,1,19036.08,951.8
13027,263,2,1783.01,178.3
13027,2514,2,21690.71,6507.21
13028,132,2,6802.1,1360.42
13028,1608,3,996.78,448.55
13028,1851,2,831.98,0
13029,75,3,312.91,93.87
13029,1985,2,123870.81,37161.24
13030,1750,2,18713.16,1871.32
13030,2062,3,719.92,0
13031,219,3,2269.88,0
13031,237,3,578.93,86.84
13031,2346,1,3237.04,323.7
13032,1821,1,5575.26,278.76
13032,1888,1,806.81,0
13032,2216,1,791.88,0
13033,226,3,7605.94,2281.78
13033,1333,2,3337.77,0
13034,437,3,9455.4,1418.31
13034,1059,2,20548.25,2054.82
13035,2089,3,395.97,0
13036,379,1,22800.84,1140.04
13036,1093,1,3283.14,164.16
13036,2150,3,3147.55,0
13037,237,2,578.93,115.79
13037,1142,3,26965.44,4044.82
13038,114,1,56767.86,0
13038,951,2,7520.32,0
13039,350,1,2687.05,134.35
13039,987,3,859.29,0
13039,1715,3,534.77,240.65
13040,101,3,600.6,0
13040,812,1,4938.65,246.93
13040,1043,2,24070.26,2407.03
13041,1775,3,2618.71,392.81
13042,765,3,1445.75,650.59
13042,870,1,1538.85,0
13042,893,2,1417.73,0
13043,2082,2,2612.07,261.21
13043,2517,3,4607.66,0
13044,412,1,49842.45,2492.12
13044,1520,2,1676.56,167.66
13045,1672,3,1644.99,0
13046,114,3,56767.86,8515.18
13046,330,2,1984.08,0
13046,2195,3,7021.49,0
13047,1132,1,67660.67,13532.13
13048,312,3,4301.6,0
13048,1058,2,7435.7,0
13049,246,2,11317.83,1131.78
13049,633,3,882.86,132.43
13049,1932,3,28466.55,4269.98
13050,228,3,7751.78,3488.3
13050,1140,3,25602.11,7680.63
13050,2513,1,22341.04,2234.1
13051,744,3,8551.17,5130.7
13051,1738,3,2613.87,0
13052,1032,2,19773.23,0
13052,1843,1,4242.61,212.13
13053,128,2,703.21,140.64
13053,159,3,2638.7,0
13053,676,2,13297.07,0
13054,786,1,1855.49,0
13054,2419,2,2746.84,549.37
13055,243,3,3153.76,473.06
13055,1593,2,3558.56,355.86
13056,1948,3,1176.58,0
13056,2439,2,6858.77,1371.75
13057,508,1,4574.86,0
13057,1468,3,5202.34,2341.05
13057,2457,3,2698.97,0
13058,1823,2,4766.85,1430.06
13058,2016,2,20059.08,0
13059,804,2,3175.29,317.53
13059,893,3,1417.73,0
13060,360,1,16609.28,830.46
13061,2375,1,3028.8,0
13062,222,2,1534.63,153.46
13062,597,1,3919.41,0
13062,1059,2,20548.25,0
13063,233,2,708.53,0
13064,701,2,42302.54,12690.76
13065,567,1,8909.4,445.47
13065,1718,1,16502.24,825.11
13065,2249,3,2901.06,1740.64
13066,18,1,1836.06,275.41
13066,2101,3,187.9,28.18
13067,38,1,279.45,27.95
13067,1757,1,4572.93,228.65
13067,2160,3,5177.3,1553.19
13068,1979,3,4328.47,1298.54
13068,2083,3,2201.46,0
13068,2526,2,18519.89,0
13069,746,3,2675.07,401.26
13069,2288,2,106.32,31.9
13070,780,2,1715,171.5
13071,695,1,4892,978.4
13071,2044,1,12191.74,1219.17
13071,2072,1,2229.87,0
13072,66,3,831.07,0
13072,1853,1,1790.2,0
13072,1930,2,644.93,0
13073,844,3,1029.35,617.61
13073,2171,3,113449.67,34034.9
13074,2065,3,26691.65,16014.99
13075,167,2,3068.09,306.81
13075,471,2,875.9,87.59
13076,310,2,387.11,77.42
13076,319,3,310.39,0
13076,474,3,6512.14,0
13077,2235,3,16785.98,2517.9
13078,444,2,20050.31,8020.12
13078,482,1,4979.08,0
13078,2470,1,2117.79,105.89
13079,133,3,4898.8,0
13079,440,3,8897.97,4004.09
13079,1214,1,1380.34,0
13080,807,2,24986.41,2498.64
13081,225,2,6326.53,0
13081,2391,1,19459.76,2918.96
13082,69,1,1234.23,123.42
13082,834,3,2280.11,0
13083,340,2,3539.15,353.92
13083,2264,2,832.64,83.26
13084,244,1,24690.63,0
13085,724,1,1000.63,50.03
13085,1662,2,17906.58,3581.32
13086,1966,3,4508.86,0
13087,1925,3,3139.52,0
13088,1645,3,1964.86,0
13088,1707,2,14232.99,1423.3
13088,2532,3,34656.08,0
13089,78,2,1902.06,190.21
13089,486,3,2533.51,760.05
13089,1258,2,20176.31,2017.63
13090,172,1,1568.97,0
13091,112,1,139504.48,0
13092,139,2,1541.37,0
13092,161,1,301.85,30.18
13093,2276,2,375.91,37.59
13094,27,2,15486.11,1548.61
13095,305,1,239.12,0
13095,793,2,16347.33,3269.47
13095,2022,2,50627,0
13096,239,3,753.07,0
13097,1186,2,3777.49,755.5
13098,426,2,81029.42,0
13098,1454,1,5040.92,0
13098,1904,1,6885.5,0
13099,319,2,310.39,31.04
13099,821,2,5693.14,0
13099,1539,1,21017.3,0
13100,685,3,1555.79,0
13100,1354,2,1934.7,773.88
13101,1776,1,14617.68,2192.65
13102,1268,1,136060.86,13606.09
13102,2178,1,3911.33,586.7
13103,779,3,3447.8,0
13103,1436,3,18072.29,2710.84
13104,798,3,1383.3,622.48
13104,1222,1,2090.75,104.54
13105,2088,2,13814.8,0
13106,865,2,1268.72,0
13107,338,1,2989.49,597.9
13107,432,1,128423.35,0
13107,1679,2,39310.89,7862.18
13108,724,3,1000.63,300.19
13108,1301,3,25540.95,11493.43
13108,1407,2,1173.65,469.46
13109,2152,3,2523.76,0
13110,847,1,175.72,17.57
13110,1434,3,5183.54,1555.06
13110,1965,3,22028.28,3304.24
13111,1415,2,754.79,0
13112,705,1,733.99,36.7
13112,2240,1,3743.37,0
13113,950,3,4584.67,0
13113,1162,1,38257.96,1912.9
13114,241,1,12309.35,1230.93
13114,248,1,40769.73,4076.97
13114,2247,2,2298.87,229.89
13115,140,3,4199.57,0
13115,675,3,18902.41,8506.08
13116,594,1,210.49,21.05
13117,1262,1,337.77,16.89
13117,2210,2,37310.9,7462.18
13118,1169,3,1203.63,541.63
13118,2110,3,5644.2,846.63
13119,1675,1,6533.96,653.4
13119,2073,1,4867.89,243.39
13119,2337,1,26556.79,0
13120,1531,3,3823.82,1720.72
13121,375,2,24752.22,0
13121,2302,1,1517.62,75.88
13122,1247,1,1085.35,0
13123,94,3,6048.51,0
13123,2326,1,1716.72,0
13124,20,3,1680.25,252.04
13124,1653,2,790.04,79
13125,453,2,9960.48,1992.1
13125,490,1,14913.38,745.67
13126,447,3,2069.67,620.9
