customer_id,product_id,added_date,moved_to_cart
922,1329,2024-11-05 07:47:50,True
5632,286,2026-04-12 14:52:21,False
4333,1417,2025-03-13 04:30:56,False
9308,1483,2025-12-23 09:47:15,False
2204,1428,2026-06-24 04:30:28,False
1110,1481,2025-11-07 22:28:56,False
5926,603,2024-01-30 01:34:23,False
4521,74,2025-08-18 11:58:10,True
616,1088,2026-03-20 15:35:31,False
7929,429,2026-06-21 05:56:05,True
8386,610,2024-09-06 00:17:58,False
7947,1301,2026-01-06 07:57:26,False
2067,228,2024-03-22 06:01:35,True
5736,33,2025-10-12 14:37:40,False
8140,1845,2026-05-03 15:14:05,False
8443,1983,2024-04-16 17:11:32,True
2905,44,2025-12-29 03:51:09,False
1663,186,2025-05-04 06:14:45,False
9169,1770,2025-09-23 03:59:21,False
9461,215,2025-07-26 09:17:02,True
3242,85,2025-10-21 15:45:44,True
7231,35,2023-09-03 21:06:54,False
7880,1969,2024-10-04 16:00:19,True
2998,1040,2025-05-01 01:04:41,False
1779,1090,2025-11-30 00:26:45,False
330,1121,2025-11-28 20:17:52,False
6378,500,2026-05-05 01:53:32,False
950,2083,2023-08-21 08:15:10,True
1416,284,2024-09-26 23:42:52,True
835,7,2026-04-14 08:24:54,False
3634,249,2023-11-25 13:42:56,False
6336,708,2025-06-02 09:59:25,False
612,1845,2023-09-08 22:26:20,False
5293,305,2026-04-07 14:42:09,False
1976,2239,2023-08-11 06:45:01,False
3759,1663,2024-10-04 16:01:46,True
8492,852,2026-01-24 20:40:56,True
8840,2315,2026-03-21 18:59:08,False
2194,2184,2024-10-10 08:19:25,False
6836,25,2026-02-16 00:11:39,False
1668,201,2026-07-25 18:00:24,False
2031,1064,2024-10-19 00:25:36,True
1264,1207,2024-11-20 19:11:01,True
1128,1216,2024-06-12 14:54:53,False
974,945,2023-12-23 18:22:23,False
5535,142,2024-11-19 10:39:17,True
6940,1709,2023-07-28 03:56:15,False
1942,5,2024-07-17 05:00:27,True
839,2265,2024-08-14 13:42:39,False
1086,99,2025-01-18 06:09:52,True
1942,640,2024-06-12 08:47:51,True
2928,1321,2026-03-28 11:14:59,False
4750,1349,2025-06-02 23:14:14,True
9825,523,2026-03-20 11:51:51,False
173,973,2023-10-13 03:48:29,True
1338,21,2025-02-03 11:56:08,True
964,1213,2025-04-26 03:20:32,False
73,1631,2025-12-03 15:13:20,False
9448,1228,2025-12-06 19:53:22,False
734,189,2024-11-17 10:45:14,False
5786,1277,2023-08-14 18:53:03,True
2077,1293,2023-11-02 13:04:59,False
6536,512,2024-02-19 12:16:39,False
5070,610,2024-05-01 13:46:53,True
5928,110,2023-09-12 07:43:03,False
8300,140,2024-06-24 08:18:14,False
9186,743,2025-05-05 17:15:45,False
8924,530,2025-07-29 14:55:29,True
473,844,2025-01-03 15:49:03,False
1231,1285,2023-10-20 15:08:48,True
8209,2097,2025-12-01 21:22:07,False
3589,1482,2024-04-12 22:39:32,False
6977,167,2024-12-05 22:27:11,False
3346,403,2023-08-07 05:33:30,True
3439,2157,2024-04-25 16:10:24,False
892,2021,2024-07-17 22:01:41,False
7851,1698,2026-04-15 12:42:08,False
6134,441,2026-01-19 13:06:13,False
3457,1389,2024-05-16 17:51:54,False
8792,1692,2025-06-20 03:08:40,False
5371,1326,2025-02-14 01:26:35,False
167,2060,2025-07-03 14:40:35,False
4770,1837,2023-12-09 02:02:58,True
3532,1115,2025-03-25 16:59:34,True
4289,1813,2026-04-03 03:37:28,False
342,1178,2024-12-24 13:47:27,True
4832,177,2025-11-11 15:30:55,True
5746,2500,2025-03-09 11:58:45,False
4839,783,2023-08-27 06:14:35,False
9477,904,2025-04-21 17:11:11,True
1287,1,2024-02-23 14:08:54,True
4589,1428,2024-11-01 10:14:21,False
6402,422,2024-04-27 11:23:42,True
2232,2,2025-04-26 00:06:30,False
4203,1270,2023-08-08 11:39:57,True
6503,1063,2024-06-17 16:32:25,True
2241,1467,2025-03-20 01:05:52,False
5481,1727,2024-06-05 04:11:48,True
5875,522,2025-08-28 14:40:35,True
1116,748,2024-07-10 10:18:04,True
3710,706,2024-09-29 01:58:27,False
8424,2522,2024-02-06 03:33:04,False
1098,2439,2025-01-23 22:28:48,True
7325,60,2024-08-16 08:57:25,False
5223,19,2024-08-09 02:17:45,False
56,1039,2024-11-01 18:21:33,False
8392,2139,2023-07-28 03:05:21,False
5524,207,2026-07-21 21:22:30,False
4483,1330,2025-01-28 01:10:46,True
1959,568,2025-02-14 14:10:21,True
7654,2316,2024-03-04 05:45:45,False
1695,2181,2026-04-30 19:11:38,False
5824,2354,2026-01-01 03:29:17,False
6805,88,2025-12-15 20:43:55,False
1477,1034,2024-11-15 04:29:59,False
8780,1147,2024-11-18 05:35:54,True
9915,82,2026-03-13 00:53:32,True
2847,1841,2025-01-03 04:38:03,True
7895,1206,2024-09-10 10:56:37,False
8208,1247,2025-01-15 15:47:21,False
765,2456,2025-08-02 09:32:12,False
1541,2445,2024-01-06 03:01:02,True
3614,425,2024-11-17 22:14:34,False
4309,2347,2024-05-01 11:12:04,False
45,2,2024-03-31 16:05:32,False
1646,1142,2023-08-15 23:39:01,False
8508,1759,2025-01-18 13:39:07,False
9970,1869,2024-12-16 17:48:26,True
5598,160,2023-12-27 14:19:49,False
9851,10,2025-06-17 16:40:22,True
7069,665,2024-11-09 03:35:33,False
311,1460,2026-01-24 05:03:37,False
9776,1821,2023-09-12 08:48:21,True
3075,2206,2024-11-19 20:56:45,False
9198,373,2024-01-15 10:04:53,False
2310,649,2023-09-15 12:41:14,False
6556,22,2025-07-28 09:59:39,True
8263,371,2023-12-20 17:34:20,False
1776,101,2025-08-21 15:08:24,False
1246,2327,2023-10-03 13:22:59,True
4022,577,2023-10-29 14:04:23,False
8831,698,2025-05-06 23:05:32,False
4285,52,2023-09-08 08:40:26,False
7150,502,2025-06-30 23:58:24,False
7187,198,2024-01-27 05:53:20,False
4686,1117,2023-08-21 04:27:37,False
3570,25,2025-11-03 16:52:15,False
6552,1701,2025-07-29 03:32:28,False
8178,73,2025-04-29 15:10:39,True
9104,1774,2025-05-20 02:06:04,False
2239,599,2024-07-19 20:34:07,True
85,553,2025-04-18 11:44:43,False
5419,1484,2023-11-20 10:54:19,True
9856,245,2024-06-17 13:46:50,False
9810,344,2024-05-19 04:20:57,True
3153,686,2023-10-08 05:39:27,False
9981,2460,2025-01-31 06:25:38,False
8102,1000,2024-12-31 03:48:05,False
6843,2070,2025-01-12 16:24:42,False
8510,928,2023-11-19 01:39:24,False
5150,1569,2025-04-10 06:14:19,True
3469,2463,2023-09-22 00:14:44,False
6557,1711,2025-10-31 08:02:52,False
5863,2,2024-03-30 05:44:06,False
5912,949,2024-08-16 04:58:14,True
219,1576,2024-01-20 20:16:43,False
9381,815,2024-09-27 07:01:12,False
8102,1016,2025-02-21 18:24:50,True
9837,363,2026-05-07 17:35:48,True
2015,1338,2023-07-27 06:58:27,True
562,785,2025-09-12 23:51:32,False
8271,229,2023-10-01 07:02:15,False
1183,1663,2024-01-03 11:09:47,False
401,1049,2025-07-23 16:11:26,False
4405,1471,2025-01-27 17:31:17,False
6287,567,2024-11-04 17:06:39,True
2636,220,2024-02-09 18:19:47,True
560,453,2023-11-23 08:16:12,True
6917,1798,2023-08-21 06:15:14,False
1470,2010,2025-09-22 05:35:59,False
9490,1119,2025-08-26 15:12:47,True
2517,327,2026-06-13 22:41:44,False
2895,568,2026-02-01 14:42:47,False
7948,13,2024-02-10 17:01:32,False
3272,876,2026-04-10 20:29:23,False
5906,521,2025-09-10 05:41:51,False
5517,7,2026-07-22 08:11:58,False
4249,460,2025-05-18 16:20:24,False
5277,963,2024-02-20 18:01:44,False
6448,150,2024-02-24 20:15:34,False
107,907,2025-06-06 20:14:09,False
4805,213,2023-12-24 02:33:04,False
5872,5,2026-04-07 13:05:24,True
670,1075,2024-10-02 01:50:19,False
3205,63,2026-03-01 08:55:56,False
5824,1,2026-01-08 19:50:42,False
3532,2528,2025-02-18 19:53:02,True
140,1547,2024-11-12 05:52:16,True
5830,2248,2026-02-17 06:04:45,True
3185,203,2026-05-25 04:21:05,False
4646,237,2025-09-09 04:09:02,False
9868,258,2023-12-26 20:06:08,False
9447,1251,2026-02-18 04:32:58,False
9863,433,2026-04-03 23:29:52,False
2491,1491,2026-03-22 23:45:23,True
7794,703,2025-09-07 19:19:28,False
1235,1436,2023-09-10 18:00:41,True
8070,2050,2024-10-23 00:02:28,True
487,985,2026-04-20 13:05:33,True
2670,1824,2025-03-16 00:52:13,True
2623,579,2024-03-31 07:48:02,False
871,337,2025-04-02 05:34:08,False
7543,1550,2026-01-08 23:17:28,False
7075,2144,2024-09-13 13:44:45,True
7352,617,2024-05-02 16:05:41,False
9325,2510,2024-07-25 07:14:57,True
4638,2133,2024-08-09 12:10:59,True
8214,43,2025-01-24 18:29:45,True
8799,1272,2024-07-06 10:19:37,False
5264,2515,2023-10-21 01:32:29,False
4319,1341,2025-09-30 12:45:09,True
1140,1406,2023-11-21 10:58:54,False
2125,596,2023-08-21 11:19:50,False
8414,813,2025-04-09 21:01:15,False
6355,862,2023-09-24 21:01:01,False
7231,1009,2023-10-13 17:11:57,True
2057,590,2024-01-18 13:48:34,False
4828,1545,2025-11-05 19:32:53,False
4936,60,2023-10-16 05:17:07,False
8278,827,2024-06-28 04:19:04,True
8973,108,2023-10-30 03:13:27,True
4977,254,2025-07-20 10:40:34,False
9348,1174,2026-07-08 19:57:08,False
257,2492,2025-10-19 03:24:40,False
2756,1390,2025-04-04 17:34:04,False
7137,2409,2024-04-25 18:24:03,True
2499,393,2024-03-08 12:08:32,True
6076,797,2023-09-27 04:55:16,False
3346,781,2026-07-24 20:19:55,False
2877,1432,2025-08-22 09:10:05,False
2165,137,2026-03-10 01:33:28,False
9133,18,2024-12-02 22:08:37,False
345,186,2024-07-23 23:22:12,False
5768,368,2024-10-16 15:19:00,False
2377,2458,2026-01-09 08:31:21,False
1579,1434,2026-03-13 13:09:08,True
8276,1973,2024-06-29 08:24:19,False
4713,2012,2025-06-11 05:51:08,False
2463,238,2026-01-07 11:30:16,False
7811,1095,2026-02-05 05:55:18,False
3638,759,2024-08-16 21:47:04,True
462,1007,2024-07-05 07:30:16,True
5701,536,2026-03-21 20:52:43,False
5292,1353,2025-10-24 23:36:49,False
8991,891,2024-11-04 13:56:16,True
6764,708,2026-01-03 23:03:52,False
9837,1306,2024-07-03 00:05:48,False
1017,356,2024-03-22 19:23:25,True
372,1276,2024-08-04 06:18:59,False
1081,1639,2026-07-03 16:53:58,False
2875,1956,2025-05-26 04:29:14,True
8781,1055,2023-08-14 20:21:05,False
9915,627,2026-04-14 12:04:40,True
8707,329,2024-02-20 05:02:49,False
8492,62,2026-01-05 13:23:37,True
372,1867,2024-10-15 23:13:00,False
7166,885,2024-07-15 15:29:26,True
937,2213,2025-03-04 01:22:20,False
158,1629,2025-05-24 22:55:22,False
2447,2382,2025-06-02 04:35:32,True
4975,180,2024-05-30 18:59:07,False
9225,188,2024-05-06 01:01:27,False
8045,708,2023-08-31 23:01:53,True
6299,1258,2024-11-25 20:41:48,False
7157,1933,2024-02-03 09:30:40,False
1188,1247,2023-08-09 07:29:32,False
2634,261,2023-10-19 13:26:57,True
6350,221,2024-08-19 10:35:26,False
8867,2076,2024-02-04 08:19:33,False
9322,1028,2025-04-16 15:25:10,False
6492,1219,2024-05-19 02:40:36,False
678,614,2025-06-28 08:54:14,True
447,431,2023-08-19 05:33:51,False
7755,41,2025-08-24 12:32:47,True
7204,1696,2024-07-17 04:19:00,False
1393,1631,2025-11-18 10:01:11,False
1461,930,2024-08-03 10:38:30,True
94,779,2025-10-16 06:17:00,True
6072,164,2023-11-20 17:47:59,False
9555,125,2026-02-03 21:26:29,False
2690,2045,2026-03-17 18:16:21,False
579,328,2023-11-30 18:08:43,False
5251,2368,2024-03-26 02:05:18,True
7978,2130,2024-03-22 07:53:57,False
3329,1870,2025-08-24 17:54:16,False
4135,630,2023-08-15 12:44:01,False
4251,1214,2025-06-03 06:10:21,True
9651,936,2024-04-06 16:53:03,False
154,328,2024-05-20 03:50:53,False
9349,198,2025-04-30 17:12:22,False
8540,2517,2025-05-14 04:33:56,True
9882,100,2026-01-27 20:55:39,True
2457,1922,2025-03-15 18:44:08,False
3520,1301,2026-01-23 22:48:11,True
8339,27,2025-12-21 15:03:48,True
154,1908,2026-05-28 03:06:02,True
3439,4,2024-09-05 19:43:04,True
8621,304,2025-12-13 00:00:17,False
6416,1370,2023-08-01 07:36:58,False
9722,706,2025-10-01 16:09:56,True
9558,1606,2023-08-24 05:57:19,True
4839,514,2025-11-04 23:23:57,False
7461,22,2023-08-15 17:52:28,False
2538,1029,2026-07-06 11:25:08,False
2067,1645,2026-04-23 11:01:31,False
5535,84,2025-04-02 16:39:13,True
4070,2323,2023-10-03 02:16:42,True
3798,215,2024-02-25 20:10:32,True
4190,2106,2023-09-27 07:19:13,True
9166,1905,2025-05-30 05:47:26,True
8231,378,2025-10-09 17:02:00,False
7519,165,2024-12-22 23:17:47,False
5583,1535,2024-11-22 07:15:27,False
2045,1118,2025-03-27 18:04:32,False
6548,1698,2024-05-13 05:15:39,False
7820,619,2025-03-19 11:38:31,False
4568,601,2023-09-10 21:51:33,False
381,22,2026-01-05 02:04:23,False
5985,923,2024-08-11 08:18:56,False
9340,2111,2026-03-11 12:21:26,False
5796,833,2025-04-07 14:55:23,False
519,1794,2025-05-26 03:30:49,False
4312,1202,2026-02-22 16:58:44,True
9125,862,2023-12-26 01:21:58,False
5577,25,2024-03-23 10:05:25,True
101,53,2025-07-06 10:05:55,False
2998,1779,2024-12-04 07:35:38,True
8973,329,2025-09-10 22:22:59,False
5165,519,2024-08-18 09:59:53,True
1258,128,2024-09-20 12:45:38,False
7107,43,2024-06-17 10:48:56,False
2135,54,2025-08-23 15:47:41,False
9896,2057,2024-12-02 14:18:27,True
5401,2085,2025-06-03 16:54:28,False
379,1715,2025-05-16 06:54:53,False
974,111,2024-01-09 09:23:33,False
7906,478,2025-07-07 11:11:49,False
5387,2185,2025-04-17 07:30:54,True
7124,2009,2024-01-18 05:38:57,False
5414,331,2026-02-28 05:30:38,False
3034,66,2025-05-29 16:19:08,False
6550,99,2025-12-19 07:47:45,False
844,922,2025-10-24 15:15:08,False
6550,1778,2025-04-11 13:27:01,True
7485,812,2024-06-07 15:19:33,False
9649,30,2025-12-14 02:51:42,True
9174,2364,2024-03-30 04:22:30,False
5942,449,2026-07-02 12:29:11,False
134,1288,2023-09-03 15:38:01,False
4988,124,2025-04-30 05:55:40,False
571,1888,2025-01-02 18:46:21,False
2273,1397,2025-03-28 18:07:14,True
7753,717,2024-02-05 12:57:52,True
2259,1233,2023-10-11 17:23:56,False
6838,498,2023-11-08 11:21:59,False
7961,1126,2023-12-09 11:08:18,False
7175,2366,2024-08-18 00:55:36,True
7462,54,2026-04-09 02:47:05,False
6962,1954,2026-06-22 23:12:44,True
4256,1814,2023-08-21 15:57:19,False
825,208,2026-04-29 05:21:37,False
946,708,2025-07-25 11:24:09,True
2822,2207,2025-09-11 20:32:06,False
4545,1262,2026-05-13 01:24:15,False
4510,801,2023-12-25 10:49:53,False
1987,1127,2025-03-10 02:53:16,True
1057,614,2025-02-13 04:17:48,False
7142,1331,2024-03-16 08:42:42,False
5798,1584,2024-06-28 05:38:46,True
4194,449,2024-10-04 07:03:43,False
7083,2301,2024-08-13 01:19:13,False
343,1103,2024-05-15 05:00:04,True
6025,787,2025-08-02 10:51:11,True
2954,509,2026-01-13 19:08:51,True
711,1681,2026-02-21 04:44:41,False
8590,396,2026-07-13 05:27:48,False
5664,210,2024-04-02 09:42:00,False
1270,1143,2024-05-25 17:24:25,False
5357,2050,2024-09-11 02:12:30,True
5078,133,2025-07-02 11:40:49,True
657,186,2026-02-24 23:29:26,False
4614,675,2026-03-04 12:40:31,True
1000,719,2023-11-25 23:31:38,False
3318,6,2024-10-03 06:29:30,True
9699,1426,2024-10-08 08:15:53,True
3934,602,2025-08-22 07:34:25,False
9981,2425,2023-11-07 10:14:54,False
514,554,2026-06-14 17:19:36,False
7168,128,2025-01-09 00:46:04,False
5857,2214,2024-10-08 15:08:25,False
9110,933,2024-12-25 23:20:18,False
9197,2439,2024-10-05 15:28:16,True
9255,295,2025-11-02 02:43:09,True
9555,1822,2025-04-13 14:49:14,False
41,690,2024-07-01 20:24:05,False
3610,109,2024-12-02 02:11:57,False
4810,2221,2025-01-17 02:11:59,True
2618,1121,2025-02-08 08:11:23,True
7523,694,2023-12-30 09:06:42,False
5898,243,2024-01-08 22:42:00,False
6122,1948,2026-03-28 21:16:15,False
833,2361,2024-01-26 19:16:22,True
9447,1759,2024-08-15 07:42:56,True
5786,2047,2023-11-06 11:40:17,False
6317,10,2024-12-21 00:06:27,False
6544,87,2024-08-21 18:27:16,False
6038,29,2025-02-26 01:47:34,False
4801,385,2026-04-12 19:15:21,False
8677,1995,2024-03-04 13:37:23,False
6747,103,2024-06-06 18:42:47,False
6520,297,2025-03-22 18:22:13,False
8878,1759,2025-04-10 18:37:09,False
5736,1862,2024-04-11 09:20:25,False
5771,751,2024-05-12 17:11:17,False
3511,591,2025-05-23 06:05:31,True
7821,1209,2025-12-24 17:03:29,False
4713,2386,2025-07-29 21:14:19,True
3581,314,2025-06-15 20:33:17,False
3520,893,2024-12-14 16:39:24,False
7664,957,2026-04-06 14:11:43,False
1655,717,2025-02-03 08:10:53,True
9075,970,2026-07-19 16:03:19,False
6809,159,2024-07-08 16:57:54,False
6783,579,2024-11-18 22:35:35,False
5198,883,2024-06-19 22:51:51,False
7022,1181,2026-04-12 04:36:40,False
1135,707,2026-06-16 09:38:42,False
7985,407,2026-04-09 06:08:33,False
5858,1471,2024-02-16 23:52:49,False
2325,1210,2023-10-25 12:48:36,False
8271,595,2023-07-28 15:19:21,False
7190,294,2025-04-28 01:21:27,False
9566,1868,2025-12-06 02:58:03,False
1036,644,2024-02-27 19:51:49,False
3906,906,2023-10-24 07:59:17,False
2791,875,2024-04-05 20:07:36,False
678,1076,2023-11-19 04:23:28,False
1116,693,2024-04-13 10:48:58,True
1946,7,2024-07-06 03:45:01,True
6929,2091,2026-05-23 03:46:11,False
8823,1726,2024-07-09 17:20:08,False
1321,74,2024-10-03 18:20:09,False
2009,664,2025-06-01 20:39:47,True
7810,644,2025-01-12 04:58:28,True
3125,653,2024-06-03 21:58:18,False
2033,2433,2024-12-06 05:59:45,False
4870,1723,2024-08-18 11:03:12,False
634,1162,2025-11-21 08:23:56,False
714,1858,2026-03-13 08:17:00,False
6440,497,2025-09-02 02:03:50,False
6538,2506,2025-08-19 23:17:31,False
1913,1854,2025-11-26 21:49:50,True
1522,474,2025-11-03 19:50:18,True
5942,397,2026-01-08 02:43:41,False
7525,200,2026-03-07 03:31:42,False
4162,1804,2024-05-24 15:36:50,False
3048,681,2026-01-21 23:10:03,True
2563,1446,2024-04-26 12:20:20,True
9932,1169,2024-10-09 10:46:14,True
1982,718,2024-05-31 05:13:38,True
5045,91,2023-07-28 10:58:06,False
4853,470,2025-11-14 15:29:41,False
6367,731,2026-03-04 13:50:10,False
7015,2525,2024-12-11 10:15:15,True
4634,55,2025-08-08 18:48:42,False
6968,2067,2026-02-25 13:05:12,False
998,2418,2023-11-23 15:58:07,False
7601,1471,2026-04-25 10:55:38,False
9080,2371,2025-03-31 23:09:06,False
5300,2098,2025-05-28 20:27:58,True
8190,679,2026-06-13 19:43:00,True
673,1182,2024-10-12 18:36:31,True
1083,1264,2024-01-05 13:24:49,True
5206,1070,2023-08-15 02:24:34,True
3845,1610,2024-06-26 18:05:06,True
8655,547,2024-03-07 03:38:12,True
887,1477,2024-02-09 23:22:28,False
1993,2446,2025-06-25 15:30:33,False
4778,118,2026-07-26 11:42:07,False
6631,1258,2025-08-12 00:18:15,False
5171,1073,2023-09-13 03:11:06,True
9134,72,2025-03-13 06:21:12,False
9240,403,2024-10-05 11:16:20,True
1744,123,2023-09-30 00:56:48,False
8553,1484,2024-01-31 12:31:41,False
2502,429,2025-03-13 09:01:56,True
5942,617,2024-07-25 22:11:58,False
4132,997,2023-09-12 00:56:13,False
6643,2460,2023-10-11 00:54:31,True
5360,2176,2023-09-09 09:58:20,False
9699,115,2025-04-26 13:57:02,False
4766,2080,2026-02-22 19:11:37,False
1574,1984,2023-09-09 21:52:40,False
9894,331,2026-03-07 05:56:57,True
1765,909,2023-12-26 16:46:55,False
3865,75,2024-09-18 18:31:48,False
9724,224,2023-10-24 22:47:28,False
7197,944,2024-01-09 23:46:26,False
4888,648,2025-10-11 20:15:46,True
5926,724,2024-06-09 02:01:53,False
5982,788,2026-01-24 05:07:38,True
9675,126,2025-08-30 15:04:21,False
3179,636,2023-08-06 09:08:02,True
7113,2523,2024-06-18 00:26:58,True
1372,2167,2024-06-16 21:07:40,True
4715,23,2025-02-08 10:33:47,False
2297,783,2026-02-25 14:48:54,False
6813,169,2023-09-04 17:41:36,False
8442,2182,2024-05-03 05:38:11,False
7330,1678,2024-05-22 08:21:42,False
4771,2121,2026-05-30 23:03:18,False
3196,1951,2026-01-04 16:34:43,False
7109,2204,2026-05-07 17:16:23,False
6336,1343,2025-08-13 06:45:36,False
4129,722,2023-10-21 22:21:15,False
1962,119,2025-02-24 12:14:25,True
4570,2056,2026-07-16 13:54:52,False
487,1547,2026-01-03 23:31:50,True
6651,1888,2024-07-15 02:11:57,False
955,1437,2025-08-24 04:38:45,False
8271,2118,2024-11-18 15:12:57,True
7556,814,2026-02-18 02:54:41,True
7109,52,2025-09-28 13:11:46,True
5263,1370,2025-05-05 03:01:40,True
293,147,2023-11-20 18:09:08,True
1810,1669,2026-01-11 00:28:29,False
8264,1452,2025-09-10 02:22:22,False
6086,59,2025-09-28 15:23:42,False
6307,141,2026-07-14 11:52:22,False
4394,2543,2025-03-17 02:50:13,True
7793,159,2026-07-12 03:45:51,False
5669,23,2026-06-24 04:42:13,False
6761,640,2024-02-04 23:41:56,True
7079,1129,2026-02-18 19:38:49,False
526,687,2026-01-02 21:25:14,False
4192,891,2023-08-19 08:36:01,True
3845,1408,2025-11-30 18:12:58,False
1706,440,2023-11-05 20:29:51,True
8587,1664,2026-06-22 02:02:17,False
7258,1603,2024-06-24 02:47:22,True
4612,534,2023-09-20 01:55:30,False
4742,1808,2025-12-08 07:47:19,False
189,2542,2024-06-23 12:16:21,False
6223,759,2025-04-14 13:57:26,True
5373,975,2024-10-07 16:25:47,False
5752,9,2023-12-05 20:55:45,False
1449,906,2025-10-01 12:02:33,False
5068,1002,2023-12-18 09:14:36,False
2934,1205,2026-04-25 17:44:50,False
3706,1662,2025-04-22 04:25:00,True
3488,980,2023-11-25 13:30:37,False
1299,2454,2025-07-13 21:45:07,False
3932,2422,2025-10-26 01:40:51,True
6535,22,2024-04-01 09:51:00,False
4625,833,2024-08-18 09:18:49,False
7320,1942,2024-11-04 00:36:07,False
156,1683,2026-03-09 07:35:25,True
6891,2253,2025-08-08 04:38:24,False
1201,2330,2025-09-02 22:16:57,True
2340,2099,2024-06-13 05:23:06,False
1014,503,2026-05-18 11:09:54,True
5449,162,2026-07-21 01:02:22,False
2158,1407,2025-03-30 16:56:10,True
2449,2346,2023-08-14 04:06:48,False
5648,2110,2026-02-08 13:21:34,False
8037,105,2024-07-23 08:55:13,True
2160,95,2025-09-13 16:51:11,True
3534,1309,2024-11-19 08:06:57,True
7092,1989,2024-04-21 07:22:06,False
5215,259,2026-07-02 11:04:44,False
6801,1043,2024-09-12 10:10:02,False
2892,582,2026-05-19 08:20:44,False
8983,766,2024-05-03 10:13:54,False
7066,57,2026-01-07 22:31:46,True
9368,1191,2024-04-09 09:42:39,False
4884,727,2024-02-09 20:57:58,False
4349,1097,2024-06-20 17:59:41,False
2124,439,2025-04-04 00:08:26,False
8944,928,2025-02-18 06:47:10,False
8372,85,2026-02-16 01:21:15,False
670,585,2025-09-09 09:14:18,False
2066,1040,2023-10-28 10:26:41,False
5278,1243,2024-03-18 22:01:24,False
6724,1926,2025-02-17 16:01:05,False
3830,727,2026-01-05 12:06:22,True
9519,920,2025-11-11 08:23:30,False
5505,520,2024-07-11 23:10:58,False
8566,1309,2024-06-28 07:06:23,True
9936,1393,2025-10-02 00:41:00,False
6408,331,2024-08-31 05:40:20,False
6464,412,2024-11-22 00:39:54,True
825,293,2024-04-04 13:45:22,False
4751,1548,2026-07-18 17:39:42,True
4745,552,2024-01-10 13:33:17,False
3551,107,2023-11-17 20:27:25,False
7922,2534,2024-12-11 07:54:47,False
5813,1380,2025-05-04 22:26:23,False
2806,3,2025-10-20 17:17:20,False
2095,1,2024-06-15 09:51:05,True
6771,1146,2025-03-14 19:46:26,True
7087,1687,2024-02-26 22:48:38,True
7849,113,2026-02-04 01:52:33,False
8231,1696,2023-08-24 22:04:11,True
7357,138,2025-11-08 14:49:11,True
3767,850,2025-11-05 04:15:36,False
1677,1188,2026-01-19 08:06:33,False
7794,1817,2025-06-07 23:09:31,True
4322,365,2026-01-18 19:30:55,False
2276,1057,2023-12-14 05:40:22,False
4356,829,2026-01-06 13:22:22,False
6962,103,2024-09-17 09:59:27,False
3545,631,2024-06-28 15:22:47,False
8871,158,2023-07-31 01:32:16,False
2815,99,2025-07-24 20:11:19,False
6217,42,2024-03-25 08:15:19,False
5117,2056,2026-07-09 15:18:48,False
4052,2017,2026-03-25 12:50:11,False
9644,111,2023-08-05 10:27:03,False
5967,967,2025-11-28 05:44:28,False
9378,612,2026-05-17 01:34:48,False
3666,1080,2025-08-24 04:40:26,False
5020,120,2024-05-12 19:33:15,False
1429,563,2024-05-21 14:16:23,False
1386,1719,2023-08-02 01:47:09,True
1126,1173,2025-01-21 19:59:46,True
7076,1734,2024-07-01 03:26:53,False
6785,1901,2025-10-12 06:18:39,False
5379,990,2026-04-08 00:16:37,False
9895,1579,2025-06-13 04:08:56,True
9566,126,2024-07-21 16:26:31,False
8313,1730,2026-03-30 11:55:51,False
5786,342,2026-01-25 18:55:42,False
8187,1155,2023-10-12 21:23:52,True
642,687,2024-12-23 18:34:49,False
9146,1901,2024-02-28 23:13:40,False
6964,423,2025-04-16 03:20:13,False
3932,233,2025-05-26 09:03:42,False
2767,989,2024-06-13 22:16:21,False
678,193,2024-02-22 23:51:11,True
834,51,2025-09-14 18:51:07,False
740,193,2024-10-17 11:22:56,False
3511,1788,2024-05-13 22:57:30,True
791,1937,2024-06-13 03:24:26,False
9870,1248,2024-02-20 00:31:11,True
2439,943,2025-02-19 17:09:30,False
8152,61,2024-05-28 14:14:11,False
8179,1103,2024-09-01 09:38:41,True
2526,23,2026-03-15 08:20:01,False
6644,220,2025-02-07 15:59:17,False
5389,19,2025-06-30 03:48:47,False
5645,2247,2024-01-16 05:04:17,True
2939,1081,2024-11-20 13:19:22,False
5967,629,2026-06-23 17:17:53,False
4530,2004,2024-02-03 12:37:51,False
363,2134,2023-10-22 07:48:27,False
5131,516,2024-10-16 06:39:37,False
7263,2041,2026-05-18 02:31:26,False
3640,2325,2025-08-12 14:52:32,False
4614,1073,2025-05-03 18:05:23,True
668,1030,2023-11-23 14:01:39,False
5944,494,2023-10-08 14:47:57,True
2375,1160,2026-06-28 10:41:55,False
9745,2154,2023-12-04 03:07:29,True
4928,2263,2024-12-21 00:47:43,False
714,460,2025-11-20 16:08:02,True
9581,15,2024-09-06 14:29:52,True
3269,4,2024-05-06 13:08:29,False
566,2024,2024-04-20 04:59:37,True
2916,184,2025-10-29 03:01:10,False
2730,460,2024-03-21 13:51:34,True
3589,393,2026-05-23 19:18:01,False
5618,60,2026-07-17 06:58:02,False
8731,1922,2025-12-30 14:24:57,False
9104,48,2023-08-07 09:32:59,True
6545,2179,2024-12-16 17:01:06,True
7573,72,2024-04-28 01:53:00,False
